X	pollid	caseid	country	mode	t1knowlevel	numitems	pollgroup	groupsize	avgsd	numindices	genvar	readbrief	t1know	t1knowr	t1knowcor	grpgain	t2know	ppage	educ4	minority	hhincome	female	attextreme	highinc	t1polint	avgsd2	grpgain2	t1knowcor2	t12know	t12knowcor	attextreme2	length	timebtw	grpgainr	t1knowrcor	t2knowr	pollname	numissues	pfemale	pminority	varfemale	sdfemale	vareduc	sdeduc	meaned	meanage	phighinc	meanxtreme	pfemale_ind	entropy	meant1know	meant1knowcor	t1knowlevelcor	meant1know_ind	meant1knowcor_ind	meant2know	knowgain	knowgain2	t2knowlevel	logpk	loggain	tobitpk	meant1knowr	meant1knowrcor	t1knowlevelrcor	knowgainr	knowgainr2	educ3	aus.popparl1	aus.popparl2	aus.republican1	aus.republican2	btp04pr.t1trade	btp04pr.t1mindex	btp04pr.t1services	btp04pr.t2trade	btp04pr.t2mindex	btp04pr.t2services	bulgaria.bulgaria.t1tghpc	bulgaria.bulgaria.t1clibe	bulgaria.bulgaria.t1q8_7	bulgaria.bulgaria.t1q8_1	bulgaria.bulgaria.t1q8_8	bulgaria.bulgaria.t1q8_11	bulgaria.bulgaria.t1q10_3	bulgaria.bulgaria.t1q16	bulgaria.bulgaria.t1q21	bulgaria.bulgaria.t1q22	bulgaria.bulgaria.t1q23	bulgaria.bulgaria.t1q19	bulgaria.bulgaria.t2tghpc	bulgaria.bulgaria.t2clibe	bulgaria.bulgaria.t2q8_7	bulgaria.bulgaria.t2q8_1	bulgaria.bulgaria.t2q8_8	bulgaria.bulgaria.t2q8_11	bulgaria.bulgaria.t2q10_3	bulgaria.bulgaria.t2q16	bulgaria.bulgaria.t2q21	bulgaria.bulgaria.t2q22	bulgaria.bulgaria.t2q23	bulgaria.bulgaria.t2q19	chi.t1att1	chi.t1att2	chi.t1att3	chi.t1att4	chi.t1att5	chi.t1att6	chi.t1att7	chi.t1att8	chi.t1att9	chi.t2att1	chi.t2att2	chi.t2att3	chi.t2att4	chi.t2att5	chi.t2att6	chi.t2att7	chi.t2att8	chi.t2att9	cpl.t1res	cpl.t1cons	cpl.t1poor	cpl.t1renew	cpl.t1fossil	cpl.t1buypwr	cpl.t2res	cpl.t2cons	cpl.t2poor	cpl.t2renew	cpl.t2fossil	cpl.t2buypwr	eu.support_eu_membership_t1	eu.att_towards_privatization_t1	eu.attitude_towards_migration_t1	eu.mil_att_11_12_t1	eu.t1q11b	eu.turkey_enlargement_att_t1	eu.eu_veto_support_t1	eu.support_eu_membership_t2	eu.att_towards_privatization_t2	eu.attitude_towards_migration_t2	eu.mil_att_11_12_t2	eu.t2q11br	eu.turkey_enlargement_att_t2	eu.eu_veto_support_t2	eu.pay_for_pension_1_t2_r	eu.free_trade_index_t2	eu.general_enlargement_att_f_t2	eu.eu_level_decision_making_t2	eu.t2q16jr	eu.support_eu_membership_t3	eu.att_towards_privatization_t3	eu.attitude_towards_migration_t3	eu.mil_att_11_12_t3	eu.t3q11br	eu.turkey_enlargement_att_t3	eu.eu_veto_support_t3	eu.pay_for_pension_1_t3_r	eu.free_trade_index_t3	eu.general_enlargement_att_f_t3	eu.eu_level_decision_making_t3	eu.t3q16jr	grk.t1att1	grk.t1att2	grk.t1att3	grk.t1att4	grk.t1att5	grk.t1att6	grk.t2att1	grk.t2att2	grk.t2att3	grk.t2att4	grk.t2att5	grk.t2att6	ukmonarchy.t1supmon	ukmonarchy.t2supmon	ukmonarchy.t1mpop	ukmonarchy.t2mpop	ukmonarchy.t1pwrm	ukmonarchy.t2pwrm	ukmonarchy.t1reflor	ukmonarchy.t2reflor	nic1.t1att1	nic1.t1att2	nic1.t1att3	nic1.t1att4	nic1.t1att5	nic1.t1att6	nic1.t1att7	nic1.t1att8	nic1.t1att9	nic1.t2att1	nic1.t2att2	nic1.t2att3	nic1.t2att4	nic1.t2att5	nic1.t2att6	nic1.t2att7	nic1.t2att8	nic1.t2att9	swp.t1att1	swp.t1att3	swp.t1att4	swp.t1att5	swp.t1att6	swp.t1att7	swp.t2att1	swp.t2att3	swp.t2att4	swp.t2att5	swp.t2att6	swp.t2att7	ukbge.t1redist	ukbge.t1tax	ukbge.t1wage	ukbge.t1eu	ukbge.t2redist	ukbge.t2tax	ukbge.t2wage	ukbge.t2eu	ukcrime.rootcauset1	ukcrime.policet1	ukcrime.punisht1	ukcrime.procrightst1	ukcrime.selfprotectt1	ukcrime.rootcauset2	ukcrime.policet2	ukcrime.punisht2	ukcrime.procrightst2	ukcrime.selfprotectt2	ukeu.eurelat1g	ukeu.euscope1g	ukeu.commies1r	ukeu.favref1r	ukeu.eurelat2g	ukeu.euscope2g	ukeu.commies2r	ukeu.favref2r	ukhealth.t1payhlt	ukhealth.t1poora	ukhealth.t1option	ukhealth.t1hlthfu	ukhealth.t1ctexpt	ukhealth.t1pritre	ukhealth.t1severi	ukhealth.t1preven	ukhealth.t1dispub	ukhealth.t1avgdis	ukhealth.t1moresa	ukhealth.t2payhlt	ukhealth.t2poora	ukhealth.t2option	ukhealth.t2hlthfu	ukhealth.t2ctexpt	ukhealth.t2pritre	ukhealth.t2severi	ukhealth.t2preven	ukhealth.t2dispub	ukhealth.t2avgdis	ukhealth.t2moresa	wtu.t1att1	wtu.t1att3	wtu.t1att4	wtu.t1att5	wtu.t1att6	wtu.t1att7	wtu.t2att1	wtu.t2att3	wtu.t2att4	wtu.t2att5	wtu.t2att6	wtu.t2att7	eu2009.cc1	eu2009.cc2	eu2009.imm1	eu2009.imm2	nh.t1endexp	nh.t1manvol	nh.t1volloc	nh.t2endexp	nh.t2manvol	nh.t2volloc	nic2.t1usseca	nic2.t1humrh2	nic2.t1envir	nic2.t1inter	nic2.t1multi	nic2.t1demo	nic2.t1forai1	nic2.t1global	nic2.t1trade_b	nic2.t2usseca	nic2.t2humrh2	nic2.t2envir	nic2.t2inter	nic2.t2multi	nic2.t2demo	nic2.t2forai1	nic2.t2global	nic2.t2trade_b	btp03.olt1usseca	btp03.olt1humrh2	btp03.olt1envir	btp03.olt1inter	btp03.olt1multi	btp03.olt1demo	btp03.olt1forai1	btp03.olt1global	btp03.olt1trade	btp03.olt2usseca	btp03.olt2humrh2	btp03.olt2envir	btp03.olt2inter	btp03.olt2multi	btp03.olt2demo	btp03.olt2forai1	btp03.olt2global	btp03.olt2trade	btp04.w4b42	btp04.w4b45	btp04.w4b48	btp04.w4b51	btp04.w4b54	btp04.w4b57	btp04.w4f42	btp04.w4f45	btp04.w4f48	btp04.w4f51	btp04.w4f54	btp04.w4f57	btp05.t1reform	btp05.t1fcvsch	btp05.t1mmtaxe	btp05.t1stest	btp05.t1testsl	btp05.t1nclb	btp05.t1govinv	btp05.t1medqual	btp05.t1costcov	btp05.t1emplypay	btp05.t1indivpay	btp05.t2reform	btp05.t2fcvsch	btp05.t2mmtaxe	btp05.t2stest	btp05.t2testsl	btp05.t2nclb	btp05.t2govinv	btp05.t2medqual	btp05.t2costcov	btp05.t2emplypay	btp05.t2indivpay	sm.t1more	sm.t1belowmrkt	sm.t1openspace	sm.t1countyl	sm.t2more	sm.t2belowmrkt	sm.t2openspace	sm.t2countyl	dpnum	bettered
3902	94	940119	1	1	0.662015497684479	9	9405	26	0.327115893363953	6	0.280039100386466		0.666666686534882	0.666666686534882	0.666666686534882	0.586666738192245	0.888888895511627	39	0.33	0	7	1	0.400000005960464	"TRUE"										0.586666738192245	0.666666686534882	0.888888895511627	"By the People 2004 US General Election"	1	0.653846153846154	0.0769230769230769	0.226331360946746	0.475742956802038	0.106192153846154	0.325871376230184	0.548076923076923	55.1153846153846	0.08	0.303000119030476	0.64	3.22250066015345	0.726495735920393	0.675213685402503	0.588257161644988	0.728888897895813	0.675555565357208	0.841880347866278	0.222222208976746	0.222222208976746	0.718691942509401	-0.405465078305842	-0.533298357699458	1	0.726495735920393	0.675213685402503	0.588257161644988	0.222222208976746	0.222222208976746	0.5																																																																																																																																																																																																																																																												0.5		1	1	0	1	0.833329975605011		1	1	0	0.833329975605011																															15	"FALSE"
3903	94	940120	1	1	0.662015497684479	9	9406	26	0.299802362918854	6	0.264945690148682		0.888888895511627	0.888888895511627	0.888888895511627	0.360000013411046	0.888888895511627	73	0	0	7	0	0.16666667163372	"TRUE"										0.360000013411046	0.888888895511627	0.888888895511627	"By the People 2004 US General Election"	1	0.576923076923077	0.153846153846154	0.244082840236686	0.494047406871736	0.106335384615385	0.32609106797854	0.689230769230769	49.9615384615385	0.16	0.30162041572233	0.6	3.30160690037689	0.764957272662566	0.653846162442978	0.588257161644988	0.760000007748604	0.644444453120232	0.739316246257378	0	0	0.718691942509401	-0.117783028205803	-1.02165121027908	1	0.764957272662566	0.653846162442978	0.588257161644988	0	0	0																																																																																																																																																																																																																																																												0.5	0.5	0.666670024394989	0.666670024394989	0.833329975605011	0.833329975605011	0.333330005407333	0.833329975605011	0.666670024394989	0.5	0.5																																15	"FALSE"
3904	94	940121	1	1	0.662015497684479	9	9406	26	0.299802362918854	6	0.264945690148682		0.888888895511627	0.888888895511627	0.888888895511627	0.680000040233138	1	50	0.66	0	3	1	0.277778327465057	"FALSE"										0.680000040233138	0.888888895511627	1	"By the People 2004 US General Election"	1	0.576923076923077	0.153846153846154	0.244082840236686	0.494047406871736	0.106335384615385	0.32609106797854	0.689230769230769	49.9615384615385	0.16	0.30162041572233	0.56	3.30160690037689	0.764957272662566	0.653846162442978	0.588257161644988	0.760000007748604	0.644444453120232	0.739316246257378	0.111111104488373	0.111111104488373	0.718691942509401	-0.117783028205803	-0.385662421645608	1	0.764957272662566	0.653846162442978	0.588257161644988	0.111111104488373	0.111111104488373	0.5																																																																																																																																																																																																																																																												0.666670024394989	0.666670024394989	0.833329975605011	0.666670024394989	0.166669994592667	1	0.666670024394989	0.833329975605011	0.833329975605011	0.666670024394989	0.166669994592667	1																															15	"TRUE"
3905	94	940122	1	1	0.662015497684479	9	9406	26	0.299802362918854	6	0.264945690148682		1	1	1		1	62	0.66	0	9	1	0.138889998197556	"TRUE"											1	1	"By the People 2004 US General Election"	1	0.576923076923077	0.153846153846154	0.244082840236686	0.494047406871736	0.106335384615385	0.32609106797854	0.689230769230769	49.9615384615385	0.16	0.30162041572233	0.56	3.30160690037689	0.764957272662566	0.653846162442978	0.588257161644988	0.755555563569069	0.640000008940697	0.739316246257378	0	0	0.718691942509401	0		1	0.764957272662566	0.653846162442978	0.588257161644988	0	0	0.5																																																																																																																																																																																																																																																												0.5	0.666670024394989	0.5	0	0.333330005407333	0.5	0.5	0.833329975605011	0.5	0	0.5	0.5																															15	"TRUE"
3906	94	940123	1	1	0.662015497684479	9	9406	26	0.299802362918854	6	0.264945690148682		0.666666686534882	0.666666686534882	0.666666686534882	0.520000026822092	0.777777791023254	65	0.66	0	10	1	0.333331644535065	"TRUE"										0.520000026822092	0.666666686534882	0.777777791023254	"By the People 2004 US General Election"	1	0.576923076923077	0.153846153846154	0.244082840236686	0.494047406871736	0.106335384615385	0.32609106797854	0.689230769230769	49.9615384615385	0.16	0.30162041572233	0.56	3.30160690037689	0.764957272662566	0.653846162442978	0.588257161644988	0.768888896107674	0.653333341479301	0.739316246257378	0.111111104488373	0.111111104488373	0.718691942509401	-0.405465078305842	-0.65392641582572	1	0.764957272662566	0.653846162442978	0.588257161644988	0.111111104488373	0.111111104488373	0.5																																																																																																																																																																																																																																																												0.833329975605011	0.833329975605011	0.5	0.833329975605011	0	0	0.666670024394989	0.333330005407333	0.5	1	0	0																															15	"TRUE"
3907	94	940124	1	1	0.662015497684479	9	9406	26	0.299802362918854	6	0.264945690148682		1	1	0.888888895511627	0.360000013411046	0.888888895511627	47	0.33	0	8	1	0.194444999098778	"TRUE"										0.360000013411046	0.888888895511627	0.888888895511627	"By the People 2004 US General Election"	1	0.576923076923077	0.153846153846154	0.244082840236686	0.494047406871736	0.106335384615385	0.32609106797854	0.689230769230769	49.9615384615385	0.16	0.30162041572233	0.56	3.30160690037689	0.764957272662566	0.653846162442978	0.588257161644988	0.755555563569069	0.644444453120232	0.739316246257378	-0.111111104488373	0	0.718691942509401	-0.117783028205803	-1.02165121027908	1	0.764957272662566	0.653846162442978	0.588257161644988	-0.111111104488373	0	0.5																																																																																																																																																																																																																																																												0.333330005407333	0.666670024394989	0.833329975605011	0.666670024394989	0.5	0.166669994592667	0.333330005407333	0.166669994592667	0.666670024394989	0.333330005407333	0.5	0.166669994592667																															15	"FALSE"
3908	94	940125	1	1	0.662015497684479	9	9406	26	0.299802362918854	6	0.264945690148682		1	1	0.888888895511627	0.360000013411046	0.888888895511627	29	1	1	6	0	0.361110001802444	"TRUE"										0.360000013411046	0.888888895511627	0.888888895511627	"By the People 2004 US General Election"	1	0.576923076923077	0.153846153846154	0.244082840236686	0.494047406871736	0.106335384615385	0.32609106797854	0.689230769230769	49.9615384615385	0.16	0.30162041572233	0.6	3.30160690037689	0.764957272662566	0.653846162442978	0.588257161644988	0.755555563569069	0.644444453120232	0.739316246257378	-0.111111104488373	0	0.718691942509401	-0.117783028205803	-1.02165121027908	1	0.764957272662566	0.653846162442978	0.588257161644988	-0.111111104488373	0	1																																																																																																																																																																																																																																																												0.333330005407333	0.833329975605011	0.833329975605011	0.166669994592667	0	0	0.5	0.666670024394989	0.666670024394989	0	0	0																															15	"TRUE"
3909	94	940126	1	1	0.662015497684479	9	9406	26	0.299802362918854	6	0.264945690148682		0.888888895511627	0.888888895511627	0.888888895511627	0.640000053644183	1	66	0	0	6	1	0.333331644535065	"TRUE"										0.640000053644183	0.888888895511627	1	"By the People 2004 US General Election"	1	0.576923076923077	0.153846153846154	0.244082840236686	0.494047406871736	0.106335384615385	0.32609106797854	0.689230769230769	49.9615384615385	0.16	0.30162041572233	0.56	3.30160690037689	0.764957272662566	0.653846162442978	0.588257161644988	0.760000007748604	0.644444453120232	0.739316246257378	0.111111104488373	0.111111104488373	0.718691942509401	-0.117783028205803	-0.446287018809386	1	0.764957272662566	0.653846162442978	0.588257161644988	0.111111104488373	0.111111104488373	0																																																																																																																																																																																																																																																												0.5	0.166669994592667	0.833329975605011	1	0.833329975605011	1	0.166669994592667	0.166669994592667	0.833329975605011	0.833329975605011	0.833329975605011	1																															15	"FALSE"
3910	94	940127	1	1	0.662015497684479	9	9406	26	0.299802362918854	6	0.264945690148682		0.888888895511627	0.888888895511627	0.777777791023254	0.560000013411046	0.888888895511627	34	0.66	1	2	1	0.361111670732498	"FALSE"										0.560000013411046	0.777777791023254	0.888888895511627	"By the People 2004 US General Election"	1	0.576923076923077	0.153846153846154	0.244082840236686	0.494047406871736	0.106335384615385	0.32609106797854	0.689230769230769	49.9615384615385	0.16	0.30162041572233	0.56	3.30160690037689	0.764957272662566	0.653846162442978	0.588257161644988	0.760000007748604	0.648888897299767	0.739316246257378	0	0.111111104488373	0.718691942509401	-0.251314411251008	-0.579818471304646	1	0.764957272662566	0.653846162442978	0.588257161644988	0	0.111111104488373	0.5																																																																																																																																																																																																																																																												0.833329975605011	1	0.666670024394989	0.333330005407333	0	1	0.5		0.833329975605011	0	0	1																															15	"TRUE"
3912	94	940129	1	1	0.662015497684479	9	9406	26	0.299802362918854	6	0.264945690148682		0.777777791023254	0.777777791023254	0.555555582046509	0.680000040233138	0.555555582046509	66	0.66	0	4	1	0.5	"FALSE"										0.680000040233138	0.555555582046509	0.555555582046509	"By the People 2004 US General Election"	1	0.576923076923077	0.153846153846154	0.244082840236686	0.494047406871736	0.106335384615385	0.32609106797854	0.689230769230769	49.9615384615385	0.16	0.30162041572233	0.56	3.30160690037689	0.764957272662566	0.653846162442978	0.588257161644988	0.764444451928139	0.657777785658836	0.739316246257378	-0.222222208976746	0	0.718691942509401	-0.587786617218404	-0.385662421645608	0	0.764957272662566	0.653846162442978	0.588257161644988	-0.222222208976746	0	0.5																																																																																																																																																																																																																																																													1	1		1	1		0.833329975605011	0.833329975605011			1																															15	"TRUE"
3914	94	940131	1	1	0.662015497684479	9	9406	26	0.299802362918854	6	0.264945690148682		0.777777791023254	0.777777791023254	0.666666686534882	0.626666702429456	0.777777791023254	30	1	0	2	0	0.5	"FALSE"										0.626666702429456	0.666666686534882	0.777777791023254	"By the People 2004 US General Election"	1	0.576923076923077	0.153846153846154	0.244082840236686	0.494047406871736	0.106335384615385	0.32609106797854	0.689230769230769	49.9615384615385	0.16	0.30162041572233	0.6	3.30160690037689	0.764957272662566	0.653846162442978	0.588257161644988	0.764444451928139	0.653333341479301	0.739316246257378	0	0.111111104488373	0.718691942509401	-0.405465078305842	-0.467340454757973	1	0.764957272662566	0.653846162442978	0.588257161644988	0	0.111111104488373	1																																																																																																																																																																																																																																																												0	1	1	1	0	1	0.5	0.5	0.5	1	0	1																															15	"TRUE"
3916	94	940133	1	1	0.662015497684479	9	9406	26	0.299802362918854	6	0.264945690148682		0.888888895511627	0.888888895511627	0.888888895511627	0.360000013411046	0.888888895511627	58	0.66	0	7	0	0.25	"TRUE"										0.360000013411046	0.888888895511627	0.888888895511627	"By the People 2004 US General Election"	1	0.576923076923077	0.153846153846154	0.244082840236686	0.494047406871736	0.106335384615385	0.32609106797854	0.689230769230769	49.9615384615385	0.16	0.30162041572233	0.6	3.30160690037689	0.764957272662566	0.653846162442978	0.588257161644988	0.760000007748604	0.644444453120232	0.739316246257378	0	0	0.718691942509401	-0.117783028205803	-1.02165121027908	1	0.764957272662566	0.653846162442978	0.588257161644988	0	0	0.5																																																																																																																																																																																																																																																												0.333330005407333	0.833329975605011	0.833329975605011	0.666670024394989	0.5	0	0.333330005407333	0.666670024394989	0.666670024394989	0.833329975605011	0.833329975605011	0.333330005407333																															15	"TRUE"
3917	94	940134	1	1	0.662015497684479	9	9406	26	0.299802362918854	6	0.264945690148682		0.777777791023254	0.777777791023254	0.777777791023254	0.460000013411046	0.888888895511627	64	0.66	0	7	1	0.166668340563774	"TRUE"										0.460000013411046	0.777777791023254	0.888888895511627	"By the People 2004 US General Election"	1	0.576923076923077	0.153846153846154	0.244082840236686	0.494047406871736	0.106335384615385	0.32609106797854	0.689230769230769	49.9615384615385	0.16	0.30162041572233	0.56	3.30160690037689	0.764957272662566	0.653846162442978	0.588257161644988	0.764444451928139	0.648888897299767	0.739316246257378	0.111111104488373	0.111111104488373	0.718691942509401	-0.251314411251008	-0.776528760344549	1	0.764957272662566	0.653846162442978	0.588257161644988	0.111111104488373	0.111111104488373	0.5																																																																																																																																																																																																																																																												0.333330005407333	0.666670024394989	0.333330005407333	0.5	0.666670024394989	0.833329975605011	0	0.833329975605011	0.5	0.833329975605011	0.5	1																															15	"TRUE"
3918	94	940135	1	1	0.662015497684479	9	9406	26	0.299802362918854	6	0.264945690148682		0.888888895511627	0.888888895511627	0.777777791023254	0.500000033527615	0.777777791023254	29	1	0	7	0	0.333331674337387	"TRUE"										0.500000033527615	0.777777791023254	0.777777791023254	"By the People 2004 US General Election"	1	0.576923076923077	0.153846153846154	0.244082840236686	0.494047406871736	0.106335384615385	0.32609106797854	0.689230769230769	49.9615384615385	0.16	0.30162041572233	0.6	3.30160690037689	0.764957272662566	0.653846162442978	0.588257161644988	0.760000007748604	0.648888897299767	0.739316246257378	-0.111111104488373	0	0.718691942509401	-0.251314411251008	-0.693147113504718	1	0.764957272662566	0.653846162442978	0.588257161644988	-0.111111104488373	0	1																																																																																																																																																																																																																																																												0.166669994592667	0.166669994592667	0.166669994592667	0.666670024394989	1	0.833329975605011	0	0.333330005407333	0.166669994592667	0.5	1	1																															15	"TRUE"
3919	94	940136	1	1	0.662015497684479	9	9406	26	0.299802362918854	6	0.264945690148682		0.555555582046509	0.555555582046509	0.444444447755814	0.607999978113174	0.666666686534882	63	1	0	5	1	0.194444999098778	"FALSE"										0.607999978113174	0.444444447755814	0.666666686534882	"By the People 2004 US General Election"	1	0.576923076923077	0.153846153846154	0.244082840236686	0.494047406871736	0.106335384615385	0.32609106797854	0.689230769230769	49.9615384615385	0.16	0.30162041572233	0.56	3.30160690037689	0.764957272662566	0.653846162442978	0.588257161644988	0.773333340287209	0.662222231030464	0.739316246257378	0.111111104488373	0.222222238779068	0.718691942509401	-0.810930208765748	-0.497580433014039	0	0.764957272662566	0.653846162442978	0.588257161644988	0.111111104488373	0.222222238779068	1																																																																																																																																																																																																																																																												0.666670024394989	0.5	0.666670024394989	1	0.5	0.833329975605011	0.833329975605011	0.666670024394989	0.833329975605011	0.666670024394989	0.5	0.666670024394989																															15	"TRUE"
3920	94	940137	1	1	0.662015497684479	9	9406	26	0.299802362918854	6	0.264945690148682		1	1	1		1	39	0.33	1	2	0	0.333333343267441	"FALSE"											1	1	"By the People 2004 US General Election"	1	0.576923076923077	0.153846153846154	0.244082840236686	0.494047406871736	0.106335384615385	0.32609106797854	0.689230769230769	49.9615384615385	0.16	0.30162041572233	0.6	3.30160690037689	0.764957272662566	0.653846162442978	0.588257161644988	0.755555563569069	0.640000008940697	0.739316246257378	0	0	0.718691942509401	0		1	0.764957272662566	0.653846162442978	0.588257161644988	0	0	0.5																																																																																																																																																																																																																																																												0.5	0.5	1	1	0	1	0.833329975605011	0.5	1	0.333330005407333	0	1																															15	"FALSE"
